FC gene
1.3746104346876 MID2
-0.129137181113207 MIDEAS
-0.160298111675321 MIDN
-0.239008314868515 MIEF1
1.87041520527217 MIEF2
-0.544710235916529 MIEN1
-0.0399666463012861 MIER1
-0.262679467513121 MIER2
0.198318126213063 MIER3
-0.541174453720471 MIF
0.560688728329717 MIF4GD
0.222814216485019 MIGA1
-0.401766975194293 MIGA2
0.136345647520458 MIIP
3.07661700981709 MILR1
0.209825371294603 MINAR1
1.24131698799571 MINDY1
0.130755670607383 MINDY2
0.118196877362528 MINDY3
-0.319910922702 MINDY4
-0.835917306543537 MINK1
-0.701603657359851 MINPP1
-0.346410977798094 MIOS
1.757175690346 MIOX
-1.07694145202935 MIP
-0.298958483447384 MIPEP
-0.0681710169917015 MIPEPP3
0.423005973216092 MIPOL1
0.12745354883938 MIS12
-0.0621398767543277 MIS18A
-0.239677203807637 MIS18BP1
-0.372394567057721 MISFA
0.654512542026177 MISP
-0.106733103487135 MISP3
0.0374698382203914 MITD1
-0.22230457182237 MITF
-0.485884674454112 MIX23
2.33653394169079 MIXL1
-0.0757702476585276 MKI67
-0.284282433370193 MKKS
-0.126090405382967 MKLN1
0.00659514622690046 MKNK1
1.0193215281688 MKNK2
0.0806688124251654 MKRN1
0.0196867954339797 MKRN2
0.854936037922914 MKRN2OS
-0.153628804216528 MKRN3
1.57325289905703 MKRN9P
0.0440644577379913 MKS1
0.419614616028996 MLC1
-0.0525759599371161 MLEC
0.121956399203624 MLF1
0.0439821748544989 MLF2
-0.161817819706193 MLH1
0.0229528804720494 MLH3
0.854936037922915 MLIP
0.839264637421307 MLKL
-0.129515886391388 MLLT1
-0.310329625068611 MLLT10
0.0509171976291983 MLLT10P1
-0.635328318351234 MLLT11
-1.0585038508949 MLLT3
0.0553283466816519 MLLT6
-0.340331959460641 MLST8
-0.705621196689849 MLX
-0.0601231341602193 MLXIP
2.05339478859095 MLXIPL
0.348548690492745 MLYCD
-0.417229098147845 MMAA
-0.152851062653133 MMAB
-0.656715336268085 MMACHC
-0.199517036522762 MMADHC
-1.06861731371957 MMADHCP2
0.386978575105674 MMD
0.477772562061564 MME
0.175361441428838 MMGT1
1.00874009913129 MMP1
1.71793140994887 MMP10
0.742121524144906 MMP11
-0.106835009449117 MMP13
0.522579632077617 MMP14
-0.370820547154877 MMP15
-0.452386711847972 MMP17
2.03894890797406 MMP19
2.74154888918781 MMP2
2.7075464468518 MMP23A
1.21716257875678 MMP23B
1.70990091178302 MMP24
0.510155134937664 MMP24OS
1.78031671555892 MMP25
0.854936037922914 MMP3
-1.9315674361126 MMP9
-0.966570796751108 MMRN1
-1.15199239965241 MMRN2
-0.420036231705659 MMS19
0.10272158468027 MMS22L
-0.0291011858185273 MMUT
-0.10683551554868 MN1
0.0363063787011533 MNAT1
0.148503001204044 MND1
-1.74952182694573 MNDA
1.24621624648914 MNS1
-0.0812424545506669 MNT
0.994302878103563 MNX1
1.4054979200332 MOAP1
-0.170622516391118 MOB1A
-0.400405908528279 MOB1B
-0.0326114764749155 MOB2
0.53937207151062 MOB3A
-0.441527107444739 MOB3B
0.0798992444307039 MOB3C
-0.102709826202046 MOB4
1.35721624433549 MOBP
0.900720496887158 MOCOS
1.09273650368625 MOCS1
-0.524525240304991 MOCS2
-0.288707411404588 MOCS3
0.854936037922914 MOGAT2
1.37931159354789 MOGAT3
-0.133426084050588 MOGS
1.31986037877409 MOK
0.0298636384120043 MON1A
0.398739227434602 MON1B
0.120145115287295 MON2
3.89593482870169 MORC1
-0.179370095917209 MORC2
-0.386069202513121 MORC3
2.24685274170985 MORC4
-1.06861731371957 MORF4
-0.356692587688439 MORF4L1
-3.89112176400981 MORF4L1P1
0.854936037922914 MORF4L1P3
0.854936037922914 MORF4L1P4
-0.170165855437085 MORF4L2
1.10911686434812 MORN1
0.77562111269388 MORN2
1.07750201465884 MORN3
0.489080398829571 MORN4
0.409687086425412 MOSMO
1.11725011075277 MOSPD1
0.430150887447625 MOSPD2
-0.362172082564444 MOSPD3
0.434374798233527 MOV10
0.21155603119719 MOV10L1
0.854936037922914 MOXD1
-0.538398608259038 MPC1
-0.452022599793447 MPC2
-0.318889145267222 MPDU1
-0.0638719268813454 MPDZ
-0.41077052578835 MPG
-0.535104574502395 MPHOSPH10
-1.06861731371957 MPHOSPH10P3
-0.385643817739308 MPHOSPH6
0.000395092815200154 MPHOSPH8
0.0316282702443469 MPHOSPH9
-0.252285745629264 MPI
1.85126727296864 MPIG6B
0.854936037922915 MPL
-0.392977035577988 MPLKIP
-0.106157226277054 MPND
1.3746104346876 MPO
-0.662758177267115 MPP1
0.200794799926764 MPP2
-0.812006898034092 MPP3
0.854936037922914 MPP4
0.356427611452467 MPP7
0.402627448519409 MPPE1
-1.06861731371957 MPPED2
0.241370902287758 MPRIP
-1.06861731371957 MPRIPP1
-0.647745631884936 MPST
0.854936037922914 MPTX1
0.149226822950835 MPV17
-0.694064437965301 MPV17L2
0.807500178270951 MPZ
-0.224419654338429 MPZL1
1.72477515847863 MPZL2
2.38626497628624 MPZL3
1.02526553735916 MR1
0.577629734137783 MRAP2
0.250020404513973 MRAS
3.35774810041996 MRC1
-0.541623992034122 MRC2
0.275918564151185 MRE11
-0.374324862578529 MREG
-0.0765290860159906 MRFAP1
-0.184820774853386 MRFAP1L1
-0.405982316304135 MRFAP1L2
-0.648554778391474 MRGBP
1.06427379046703 MRGPRE
0.854936037922915 MRGPRF
1.71793140994887 MRGPRX2
0.854936037922914 MRGPRX3
-0.40776247137415 MRI1
-0.476828106302627 MRM1
-0.201723432743068 MRM2
-0.822000460115537 MRM3
0.266450526447667 MRNIP
2.33653394169079 MRO
0.0146111459343571 MROH1
0.854936037922914 MROH3P
2.77245607535188 MROH5
1.12648612748455 MROH6
-0.0936359950806469 MROH7-TTC4
0.904040465749873 MROH8
-0.296996712040153 MRPL1
0.0151297906798348 MRPL10
-0.333227284238592 MRPL11
-0.766551839718243 MRPL12
-0.365679360720258 MRPL13
-0.62118059992046 MRPL14
-0.140009189521225 MRPL15
-0.586891467951873 MRPL16
-0.297348014861991 MRPL17
-0.272890600601363 MRPL18
-0.786939883602149 MRPL19
-0.175834527039869 MRPL2
-0.73075247368231 MRPL20
-0.445477904519785 MRPL21
-0.362662882402546 MRPL22
1.65635579908143 MRPL23
-0.166980227474402 MRPL24
-0.831983160471323 MRPL27
-0.627157864281707 MRPL28
-0.383293516232712 MRPL3
-0.39743225315709 MRPL30
-1.06861731371957 MRPL30P1
-0.550517140036698 MRPL32
-0.274366491851886 MRPL33
-0.844290409255588 MRPL34
-0.65930931137124 MRPL35
0.854936037922914 MRPL35P3
0.854936037922915 MRPL35P4
-0.862062833744093 MRPL36
-0.119753710977254 MRPL37
-0.291252192285555 MRPL38
-0.326507251273944 MRPL39
-0.543377218814859 MRPL4
-0.113698277369697 MRPL40
-0.828817038603238 MRPL41
-0.338300319292288 MRPL42
0.854936037922914 MRPL42P1
-0.370904231462863 MRPL43
-0.280286693861873 MRPL44
-0.0154027529956045 MRPL45
3.57479725434609 MRPL45P1
0.540515928887757 MRPL45P2
-0.372043617899843 MRPL46
-0.425377384924162 MRPL47
0.408820707527945 MRPL48
-0.472063697275788 MRPL49
-0.696324502007981 MRPL50
-0.215934237635494 MRPL51
-0.086609478056098 MRPL52
-0.225172361390222 MRPL53
-0.363324055478089 MRPL54
-0.334782565600622 MRPL55
-0.298129741767611 MRPL57
-0.162245790866032 MRPL58
-0.200039720381834 MRPL9
0.130340056721172 MRPS10
0.169727945751548 MRPS11
-0.436622995841012 MRPS12
-0.27330257032994 MRPS14
-0.367032664206625 MRPS15
-0.179460134130794 MRPS16
-0.814282028427202 MRPS17
-0.0520079678725737 MRPS18A
-0.284397077632553 MRPS18B
-0.403400355195663 MRPS18C
-0.506492199541208 MRPS2
-0.402937731393397 MRPS21
-0.244208788329012 MRPS22
-0.577843435449327 MRPS23
-0.579245738171289 MRPS24
-0.202164401103959 MRPS25
-0.537258291729959 MRPS26
-0.544624665489314 MRPS27
-0.799209917285038 MRPS28
-0.699950888838902 MRPS30
0.0208978304382815 MRPS31
0.854936037922914 MRPS31P2
0.103121095024627 MRPS31P4
-0.159062562316554 MRPS31P5
-0.202242408302852 MRPS33
-0.963122329881053 MRPS34
-0.162516765628582 MRPS35
-0.449874910465794 MRPS5
-0.0341767383727578 MRPS6
-0.565934978016529 MRPS7
-0.521621224708921 MRPS9
-0.415552994257857 MRRF
-0.654797144767985 MRS2
0.345675361993863 MRTFA
0.189536259939394 MRTFB
-0.773476656049909 MRTO4
2.40551405913891 MS4A13
1.72477515847863 MS4A15
-0.160605476265629 MS4A2
2.81058799858671 MS4A3
-0.725749936478657 MS4A4A
-0.147610337192987 MS4A4E
1.50372007565367 MS4A6A
0.854936037922914 MS4A6E
3.36995032369239 MSANTD1
0.536455608485504 MSANTD2
-0.0229864138729857 MSANTD3
-0.706910376272169 MSANTD3-TMEFF1
0.854936037922914 MSANTD3P1
-0.0964756083184592 MSANTD4
-0.0699518768798301 MSANTD7
3.08627566101967 MSC
-0.328351890014838 MSH2
-0.0988510964862203 MSH3
0.577254416478207 MSH4
20.7097645777424 MSH5
2.11852486271635 MSH5-SAPCD1
-0.28643356443104 MSH6
2.5743713123376 MSI1
-0.294386151067158 MSI2
-0.254758924472083 MSL1
0.0984132369439119 MSL2
0.0496499235796963 MSL3
-0.0268665106172027 MSL3B
0.854936037922914 MSMB
-0.881998153031369 MSMO1
0.141919632383445 MSN
0.854936037922915 MSNP1
2.10185631810363 MSR1
1.06880947703338 MSRA
-0.329244297486863 MSRB1
0.883743232834779 MSRB2
-1.06861731371957 MSRB3
1.33470562984461 MSS51
1.33323887939168 MST1
0.00832122235758694 MST1L
0.626102998500831 MST1P2
-0.165524002330936 MST1R
0.0343337586663919 MSTO1
-0.520500876677731 MSTO2P
0.150683399401874 MSX1
0.854936037922914 MSX2
-0.198686169822475 MT-ATP6
-0.280947599778326 MT-ATP8
0.018618451643445 MT-CO1
0.0410690625260756 MT-CO2
-0.203585644444285 MT-CO3
-0.372065363983362 MT-CYB
-0.36949887998583 MT-ND1
-0.562596119750548 MT-ND2
-0.345185014514353 MT-ND3
-0.0509161571380389 MT-ND4
-0.20555009909271 MT-ND4L
0.0863810120526542 MT-ND5
-0.82970836313501 MT-ND6
0.759747219479716 MT1A
3.03702628713499 MT1E
3.39103869497816 MT1F
2.33653394169079 MT1G
0.854936037922914 MT1P1
0.667190863641639 MT1X
1.5966694187627 MT2A
-1.06861731371957 MT4
-0.250238013989761 MTA1
-0.360697005854711 MTA2
0.0449884336643001 MTA3
-1.06861731371957 MTAP
0.886495315840109 MTARC1
2.77245607535188 MTARC2
-0.193314466451015 MTATP6P1
-1.06861731371957 MTATP6P11
0.854936037922914 MTATP8P1
0.0339357662327949 MTBP
0.0817648320226504 MTCH1
-0.146726454192716 MTCH2
0.167895118640356 MTCL1
-0.117607568398878 MTCL2
0.854936037922914 MTCL3
0.854936037922914 MTCO1P1
0.854936037922914 MTCO1P11
-0.0228109352482235 MTCO1P12
0.854936037922914 MTCO1P2
-1.06861731371957 MTCO1P21
-3.14923123232449 MTCO1P4
-1.1457442969389 MTCO1P40
-1.06861731371957 MTCO1P47
1.70961541424193 MTCO1P53
-2.04423658001562 MTCO2P11
0.196151100223688 MTCO2P12
-1.06861731371957 MTCO2P22
-1.06861731371957 MTCO2P30
1.77178881524894 MTCO3P11
0.428303763176435 MTCO3P12
1.34523694304669 MTCO3P39
-1.06861731371957 MTCO3P42
0.388134815278643 MTCP1
-0.0946773575394267 MTCYBP18
-3.3739583827548 MTCYBP19
-0.821540448193801 MTCYBP5
-0.167300745308966 MTDH
-1.06861731371957 MTDHP1
-0.0561943751098994 MTERF1
-0.70552503235284 MTERF2
-0.329310757259005 MTERF3
-0.151496779961504 MTERF4
-0.0280700568133133 MTF1
-0.137859363506709 MTF2
-0.29408828728697 MTFMT
-0.64491017427021 MTFP1
-0.516826766326519 MTFR1
-0.318150632776563 MTFR1L
-0.113035141972778 MTFR2
0.492420255117359 MTG1
-0.222757753261195 MTG2
-0.523547810851915 MTHFD1
0.111073590620669 MTHFD1L
0.854936037922915 MTHFD1P1
0.898285190105831 MTHFD2
-0.459297378366924 MTHFD2L
-1.06861731371957 MTHFD2P7
0.576132978944764 MTHFR
-0.0250981477278181 MTHFS
0.161900389546354 MTHFSD
-0.0785761799168983 MTIF2
-0.123374528520031 MTIF3
-0.978671936290905 MTLN
-0.0253945822973395 MTM1
-0.167758276190461 MTMR1
-0.123999864461529 MTMR10
-0.322088016297672 MTMR11
0.00117799871887679 MTMR12
0.49102769033692 MTMR14
-0.0255551839303152 MTMR2
0.270183114399517 MTMR3
-0.547824203632742 MTMR4
0.182585555743872 MTMR6
3.10777149618444 MTMR7
-1.01189514787015 MTMR8
0.404218144466953 MTMR9
-0.0268904825096973 MTNAP1
-1.06861731371957 MTND1P11
-4.10317325485081 MTND1P23
-0.66101425293253 MTND2P28
-2.04749955024779 MTND3P22
0.854936037922915 MTND4LP30
-0.397542106052857 MTND4P12
-0.106835009449117 MTND4P14
-2.54993171900756 MTND4P35
-1.11223681220872 MTND5P11
-1.79619494135866 MTND5P14
0.854936037922914 MTND5P15
-1.06861731371957 MTND5P30
-1.06861731371957 MTND5P42
-1.06861731371957 MTND6P4
1.80036755448016 MTNR1A
0.363433706247113 MTO1
-0.0854373133209405 MTOR
-0.410550290200002 MTPAP
-0.0444735119442501 MTPN
-0.324583518942094 MTR
0.273858737824726 MTRES1
-0.410481706241157 MTREX
-0.224267923455782 MTRF1
-0.299412940011165 MTRF1L
-0.0392784242212706 MTRFR
-0.647073850495139 MTRR
0.0653824885671655 MTSS1
-0.379769818199578 MTSS2
1.77178881524894 MTTP
-0.147494997028597 MTURN
5.32128691000861 MTUS1
2.71298333021912 MTUS2
-0.604424200452532 MTX1
-0.263532865501676 MTX2
1.22075558544151 MTX3
-1.27107728173769 MUC1
4.66633417546529 MUC12
-0.733304866863326 MUC15
0.854936037922914 MUC16
-0.532256606309043 MUC19
-1.06861731371957 MUC2
3.14204675659625 MUC20
3.10407877337887 MUC20P1
-0.0412805940562969 MUC3A
4.87134654068868 MUC4
-0.106834983163469 MUC5AC
-1.9315674361126 MUC5B
0.854936037922914 MUCL3
0.0336533008896833 MUL1
0.44793110514434 MUS81
0.559456392514055 MUTYH
0.325035497959755 MVB12A
3.57064933026128 MVB12B
-0.671841481571537 MVD
-0.581604970727019 MVK
1.74109152466331 MVP
-0.106834818966584 MX1
4.0109753568761 MX2
0.428463558433853 MXD1
0.518263457068707 MXD3
0.240095426432717 MXD4
-0.4485053355231 MXI1
0.987399069734107 MXRA7
-0.0637918645434012 MXRA8
0.00257807861054061 MYADM
1.71793140994887 MYADML
0.00308371214352459 MYB
-0.832582086399358 MYBBP1A
1.18323262133634 MYBL1
-0.0054192752042382 MYBL2
-1.06861731371957 MYBPC1
1.34545555529879 MYBPC2
-1.88101472537314 MYBPC3
1.27784034744379 MYBPHL
-0.48810641380558 MYC
0.0152786081685997 MYCBP
-0.275633676970388 MYCBP2
1.37599471863953 MYCL
0.854936037922915 MYCT1
-0.145068108190122 MYD88
0.38546148668034 MYDGF
2.28447260860978 MYEF2
-1.28237291829996 MYEOV
3.71415280314984 MYG1
-1.17297174043291 MYH1
-0.605285201042432 MYH10
0.854936037922914 MYH11
1.07196706095732 MYH14
6.22300733833442 MYH15
2.2929271622205 MYH16
0.854936037922914 MYH2
0.306801569170373 MYH3
-2.63123213868057 MYH4
-1.5983664976686 MYH6
-1.3338916442975 MYH7
-2.31451385474179 MYH7B
-1.06861731371957 MYH8
0.669151011704451 MYH9
0.459732792885191 MYL11
-0.0148855354945649 MYL12A
0.00973468062815722 MYL12B
-2.51256975971147 MYL12BP1
-1.15406498344862 MYL2
-1.09334112763208 MYL3
-1.38000545843737 MYL4
0.28877454192489 MYL5
0.440705711290886 MYL6
-0.117988113495351 MYL6B
1.77178881524894 MYL6P2
0.129304694261116 MYL9
-0.0723981201085518 MYLIP
0.668971992611835 MYLK
1.29293827990824 MYLK2
0.249233501413908 MYLK3
1.77539493684235 MYLK4
0.854936037922914 MYMX
-0.0333861975113639 MYNN
4.6348672163936 MYO10
1.80926535735355 MYO15A
1.32772644224143 MYO15B
-1.07250820517009 MYO16
-0.292688755834714 MYO18A
1.68629379759264 MYO18B
-0.117777819637354 MYO19
-1.66839913972291 MYO1A
1.78370126731151 MYO1B
-0.132862475622246 MYO1C
0.234210921524614 MYO1D
-1.06861731371957 MYO1E
1.84009982129628 MYO1F
0.237378760744918 MYO1G
-1.4546513579821 MYO1H
0.854936037922914 MYO3A
-1.67469719283227 MYO3B
1.93174257355264 MYO5A
0.72143581356939 MYO5B
3.08159577715591 MYO5C
0.387455748905151 MYO6
1.58611455657841 MYO7A
2.77245607535188 MYO7B
0.255221120706578 MYO9A
0.304749505739487 MYO9B
0.764588376986561 MYOF
0.0922940223563126 MYOM1
1.12298660349104 MYOM2
0.854936037922914 MYOM3
0.647057732374834 MYORG
-1.06861731371957 MYOT
0.854936037922914 MYOZ1
-0.921330308987985 MYOZ2
2.29972903352998 MYPN
-0.140691444287713 MYPOP
0.238649422910086 MYRF
1.62233252131173 MYRIP
-0.235025499213583 MYSM1
1.12808581879264 MYT1
4.75679720096166 MYT1L
2.59158199799315 MZB1
0.272602594921249 MZF1
-0.189332308917261 MZT1
0.033309763441677 MZT2A
0.989018197990328 MZT2B
0.114605755362608 N4BP1
0.463700538000763 N4BP2
1.34867704660842 N4BP2L1
0.28094121076904 N4BP2L2
-0.219818124613316 N4BP3
-0.443308860498237 NAA10
-0.0248691970729224 NAA11
-0.634113201590042 NAA15
-0.795509518061343 NAA16
-0.362793876374276 NAA20
-0.420441670231049 NAA25
-0.0897445340528559 NAA30
-0.103452728934134 NAA35
-0.163946254598962 NAA38
-0.505460249542101 NAA40
0.854936037922914 NAA40P1
-0.498801907951313 NAA50
0.217556110579169 NAA60
-0.260443682654903 NAA80
0.401004995957702 NAAA
0.418260030266565 NAALAD2
-1.06603028118501 NAALADL1
0.249709104917225 NAALADL2
0.141155306252232 NAB1
1.33088586492728 NAB2
0.776647032830944 NABP1
0.284645559548823 NABP2
-0.0428590605312242 NACA
2.33165889856788 NACA3P
2.69662025752131 NACAD
-1.06861731371957 NACAP8
-0.291915489774041 NACC1
-0.494735593212386 NACC2
-0.192812722970175 NADK
-0.0515518388886598 NADK2
0.238566573376913 NADSYN1
-0.357722997482313 NAE1
-0.557468580146209 NAF1
-0.0904799206967982 NAGA
0.989970084213716 NAGK
-0.28365972299328 NAGLU
-0.142302402606025 NAGPA
2.57870812148991 NAGS
-0.2683141094416 NAIF1
3.72249447912412 NAIP
0.388979288206475 NAIPP2
5.82787293859853 NAIPP4
0.854936037922914 NALCN
1.6491329534633 NALF1
0.854936037922914 NALF2
0.311670388160643 NAMPT
-0.39776609315937 NAMPTP1
-0.106835009449117 NANOGNBP3
0.854936037922915 NANOGP5
-0.373325293079094 NANOS1
-0.972269563205282 NANOS3
-0.142611678863033 NANP
-0.149106013554609 NANS
0.0497664649296258 NAP1L1
-2.02351717840234 NAP1L1P1
3.54176938796313 NAP1L2
-0.114666297280341 NAP1L4
-1.04768145454542 NAP1L4P1
-1.06861731371957 NAP1L4P3
-0.959699470414504 NAP1L5
-0.468620564809317 NAPA
0.492159190588484 NAPB
0.267864954712857 NAPEPLD
-0.410237540038853 NAPG
-0.443668094794429 NAPRT
-0.789303420577052 NAPSA
-1.06861731371957 NAPSB
-0.981120744440004 NARF
0.218213146832634 NARS1
0.11823779781439 NARS2
-0.384773057379294 NASP
-0.106835035123572 NASPP1
0.0147450063208633 NAT1
-0.810368351627503 NAT10
-0.479694787644738 NAT14
-1.06861731371957 NAT16
-0.776757719764044 NAT8L
-0.200217914107596 NAT9
0.359936161677354 NATD1
-1.21652332049387 NAV1
3.7076459440847 NAV2
0.854936037922914 NAV3
0.227160796523072 NAXD
-0.222687470020137 NAXE
0.117143346795285 NBAS
0.413021893517719 NBDY
1.50301959460988 NBEA
0.322837328922448 NBEAL1
-0.0117972058604188 NBEAL2
2.29972903352998 NBEAP1
1.02761841075531 NBEAP2
-1.4231627680913 NBEAP3
0.526876104317592 NBEAP5
0.0669722674910673 NBEAP6
-0.321907609703673 NBL1
-0.201475466287396 NBN
0.64736065681288 NBPF1
0.431843030572338 NBPF10
0.478868601620463 NBPF11
0.326340791089538 NBPF12
0.854936037922914 NBPF13P
0.313100300407349 NBPF14
1.29605838784702 NBPF15
-1.06861731371957 NBPF17P
1.74166668256372 NBPF19
0.467938789233257 NBPF20
-1.07694145202935 NBPF21P
-0.446536073005258 NBPF25P
1.16265862406727 NBPF26
1.28767783109144 NBPF2P
0.170578210475136 NBPF3
0.251972907170833 NBPF4
1.05771506867159 NBPF5P
1.70961541424193 NBPF6
0.625819551462923 NBPF8
0.577011714222995 NBPF9
0.711420789804695 NBR1
-0.162229443451289 NCALD
2.30478104172818 NCAM1
0.458331008799648 NCAM2
2.36782232912751 NCAN
-0.120125104925622 NCAPD2
-0.421159338044283 NCAPD3
0.13130777771434 NCAPG
0.134986583054178 NCAPG2
-0.243349801954472 NCAPH
0.081975705735159 NCAPH2
-0.285947768129211 NCBP1
0.0617255624957796 NCBP2
-0.625361081834116 NCBP2AS2
-0.110206472899552 NCBP3
-1.06861731371957 NCCRP1
-0.0693106072721847 NCDN
-0.272880091309488 NCEH1
1.80937444090542 NCF1
0.854936037922915 NCF1C
3.09813865976245 NCF2
3.65979363480054 NCF4
-0.0605068455279255 NCK1
0.480917287628118 NCK2
-0.149814680949036 NCKAP1
0.691353287764686 NCKAP1L
-1.06861731371957 NCKAP1P1
0.511027952914015 NCKAP5L
0.374501035623297 NCKIPSD
-0.777958485460594 NCL
-0.567153178210453 NCLN
0.854936037922915 NCLP1
0.162543252243533 NCOA1
0.313859857488107 NCOA2
0.952429511128049 NCOA3
0.0217152821464377 NCOA4
0.00816246836306429 NCOA5
-0.243798359263001 NCOA6
1.3860066178621 NCOA7
0.188111261129668 NCOR1
0.591058819560244 NCOR1P2
-0.367385166319883 NCOR1P4
-0.0123848766642618 NCOR2
2.82168105702351 NCR1
3.93761816253001 NCR3
-0.312686449729113 NCR3LG1
-0.0151519674569544 NCS1
0.580615087166388 NCSTN
-0.488247959578942 NDC1
0.410198878907209 NDC80
0.393830180284818 NDE1
-0.330588048142036 NDEL1
0.352273114284264 NDFIP1
0.126714381846839 NDFIP2
1.46218957622006 NDN
0.0575264528714049 NDOR1
2.52315157124458 NDRG1
-0.802611248604622 NDRG2
-0.232685978989766 NDRG3
-0.0663725473818477 NDRG4
-0.37101670160111 NDST1
0.491549290006865 NDST2
0.854936037922915 NDST4
-0.240678248726585 NDUFA1
-0.726611203510644 NDUFA10
-0.228220945402529 NDUFA11
-0.128125728783112 NDUFA12
-0.189439269194949 NDUFA13
-0.132041673497302 NDUFA2
1.53887322828426 NDUFA3
-0.18456165299173 NDUFA4
3.6832053200356 NDUFA4L2
-0.717990088801179 NDUFA5
-1.06861731371957 NDUFA5P11
1.80150419999816 NDUFA6
-0.305363292001135 NDUFA7
-0.341498087337538 NDUFA8
-0.435784555199328 NDUFA9
-0.106835008614681 NDUFA9P1
-0.504496245196985 NDUFAB1
-0.164367811577156 NDUFAF1
-0.193696371324627 NDUFAF2
-0.106835009449117 NDUFAF2P1
-1.06861731371957 NDUFAF2P2
-0.486516509727518 NDUFAF3
-0.480474004997526 NDUFAF4
-0.443227757080618 NDUFAF5
-0.16405702937925 NDUFAF6
-0.334694109472128 NDUFAF7
-0.515467533788736 NDUFAF8
-0.0967595787969142 NDUFB1
-0.226273724817187 NDUFB10
-0.0259853201707757 NDUFB11
-0.273681069041247 NDUFB2
-0.16999170103674 NDUFB3
-0.331162465190179 NDUFB4
-1.06861731371957 NDUFB4P1
-0.106835035123572 NDUFB4P8
-0.152095582654523 NDUFB5
-0.282133511071538 NDUFB6
-0.38824959447649 NDUFB7
-0.33215540869992 NDUFB8
-0.280069774437507 NDUFB9
-0.258915301344864 NDUFC1
-0.00353510029555249 NDUFC2
0.638575127150547 NDUFC2-KCTD14
-0.187594666550463 NDUFS1
-0.120818429758679 NDUFS2
-0.492265922955627 NDUFS3
0.197913356952933 NDUFS4
-0.513806462250509 NDUFS5
-0.483054802517627 NDUFS6
-0.198384086438568 NDUFS7
-0.258005128546324 NDUFS8
-0.327770368611287 NDUFV1
-0.251287641756249 NDUFV2
0.0330735907156539 NDUFV2P1
-0.23407381794433 NDUFV3
1.36358476072306 NEB
1.14713691319534 NEBL
-0.566117057791674 NECAB1
1.71881568962721 NECAB2
-0.0626673477555074 NECAB3
-0.139035549671132 NECAP1
-0.199277024343305 NECAP2
1.94437710713323 NECTIN1
-0.0600494642122913 NECTIN2
4.08027565023093 NECTIN3
-0.972283790881472 NECTIN4
-0.0636386194630032 NEDD1
1.19463931455113 NEDD4
-0.434014977694582 NEDD4L
0.240227588527367 NEDD8
-0.544499851592966 NEDD8-MDP1
1.76308138482896 NEDD9
-1.53549149053554 NEFH
0.687548653539174 NEIL1
-0.191726974591892 NEIL2
0.140323130261132 NEIL3
0.381754588693043 NEK1
0.854936037922914 NEK10
0.174244475018197 NEK11
-0.0279147232175574 NEK2
-1.06861731371957 NEK2P2
-0.145203065129877 NEK2P4
-0.46005093943282 NEK3
-0.12964771241126 NEK4
1.07334146072525 NEK5
-0.20539729374165 NEK6
0.410586030024711 NEK7
0.345903427177702 NEK8
0.59478314875294 NEK9
-0.307697386834922 NELFA
-0.168852338488881 NELFB
-0.55603827875794 NELFCD
0.628468010898767 NELFE
0.636596040399305 NELL2
-0.388981741182155 NEMF
0.579236091026477 NEMP1
0.692216532003757 NEMP2
-0.175814707466932 NENF
1.1713635398686 NEO1
0.136662104671695 NEPRO
-0.0269046357545447 NES
0.175723911412166 NET1
-0.173064565324206 NETO2
3.02917230197569 NEU1
0.854936037922914 NEU2
-0.364236852237178 NEU3
1.45709314278225 NEU4
1.66170812442991 NEURL1
0.854936037922914 NEURL1B
1.32892282547508 NEURL2
0.854936037922914 NEURL3
1.03320444259427 NEURL4
3.32339258539524 NEUROG2
-0.495719817278026 NEXN
0.123904058732777 NF1
-0.876554068091548 NF1P11
-0.0708339403485059 NF1P8
-0.448923273854905 NF2
2.37266417430779 NFAM1
4.90570146241281 NFASC
0.348568258014941 NFAT5
0.182246715012499 NFATC1
-0.444328774011393 NFATC2
0.00287899920860108 NFATC2IP
-0.0092931366762642 NFATC3
-1.37825823657592 NFATC4
-1.31637963229312 NFE2
0.924788343896933 NFE2L1
0.721417187537246 NFE2L2
-0.973717762099504 NFE2L3
-1.20535690613458 NFIA
-0.614989062979956 NFIB
-0.401153350547132 NFIC
1.5851480332051 NFIL3
0.705258368656083 NFILZ
-0.844936372229647 NFIX
-0.0451749122903818 NFKB1
0.915699362024193 NFKB2
-0.52112776938226 NFKBIA
-0.0358354347532753 NFKBIB
0.231381095299554 NFKBID
-0.152547974376992 NFKBIE
1.38745867792714 NFKBIL1
0.729589482469317 NFKBIZ
-0.425635791812813 NFRKB
-0.170216141187306 NFS1
0.411290425873574 NFU1
-0.261408341644136 NFX1
0.454397656776734 NFXL1
0.264671995957718 NFYA
1.33817445884467 NFYAP1
-0.293638184100633 NFYB
-0.00552672171409992 NFYC
-0.182439518810367 NGDN
2.79601442626775 NGEF
4.22968394566183 NGFR
-0.261114484234179 NGLY1
0.20033111791209 NGRN
-0.173165173450413 NHEJ1
-0.792494354030382 NHERF1
-0.887727836225306 NHERF2
0.854936037922915 NHERF4
1.28840419208395 NHLH1
-0.0321215033556138 NHLRC2
0.102942136922525 NHLRC3
0.0371180294254218 NHLRC4
-0.377972642144528 NHP2
-1.06861731371957 NHS
